gene_name	gene_id
NPC1L1	ENSG00000015520
RSC1A1	ENSG00000215695
SLC2A5	ENSG00000142583
CSNK1G2	ENSG00000133275
LRP5	ENSG00000162337
LRP6	ENSG00000070018
ABI1	ENSG00000136754
ABI2	ENSG00000138443
AGGF1	ENSG00000164252
AGK	ENSG00000006530
AGTRAP	ENSG00000177674
ALDOB	ENSG00000136872
ANTXR1	ENSG00000169604
ANTXR2	ENSG00000163297
AP3B1	ENSG00000132842
APBB1IP	ENSG00000077420
ARAF	ENSG00000078061
BIN2	ENSG00000110934
BRAP	ENSG00000089234
BRD4	ENSG00000141867
BRK1	ENSG00000254999
CBLL1	ENSG00000105879
CBX1	ENSG00000108468
CCNK	ENSG00000090061
CCNT1	ENSG00000129315
CCNT2	ENSG00000082258
CDK9	ENSG00000136807
CHMP1A	ENSG00000131165
CLCN6	ENSG00000011021
CNKSR1	ENSG00000142675
CNKSR2	ENSG00000149970
CORO1A	ENSG00000102879
CPSF4	ENSG00000160917
CPSF6	ENSG00000111605
CRBN	ENSG00000113851
CUX1	ENSG00000257923
CYFIP1	ENSG00000273749
CYFIP2	ENSG00000055163
DCXR	ENSG00000169738
DDX5	ENSG00000108654
DKK2	ENSG00000155011
DKK4	ENSG00000104371
DNAJC3	ENSG00000102580
DOCK2	ENSG00000134516
DUSP10	ENSG00000143507
DUSP16	ENSG00000111266
DUSP8	ENSG00000184545
DUSP9	ENSG00000130829
DUT	ENSG00000128951
EEF2	ENSG00000167658
ELMO1	ENSG00000155849
ELMO2	ENSG00000062598
ELOA	ENSG00000011007
ELOA2	ENSG00000206181
ENO1	ENSG00000074800
EPM2A	ENSG00000112425
ESRP1	ENSG00000104413
ETV6	ENSG00000139083
FAM114A2	ENSG00000055147
FAM131B	ENSG00000159784
FGFR1OP2	ENSG00000111790
FIP1L1	ENSG00000145216
FXR1	ENSG00000114416
G6PC	ENSG00000131482
G6PC3	ENSG00000141349
GAA	ENSG00000171298
GALNS	ENSG00000141012
GBE1	ENSG00000114480
GNS	ENSG00000135677
GOLGA4	ENSG00000144674
GRSF1	ENSG00000132463
GTF2A1	ENSG00000165417
GTF2A2	ENSG00000140307
GTF2B	ENSG00000137947
GTF2E1	ENSG00000153767
GTF2E2	ENSG00000197265
GUSB	ENSG00000169919
GYG1	ENSG00000163754
GYG2	ENSG00000056998
GYS1	ENSG00000104812
GYS2	ENSG00000111713
HGSNAT	ENSG00000165102
HHAT	ENSG00000054392
HNRNPK	ENSG00000165119
IMPDH1	ENSG00000106348
IMPDH2	ENSG00000178035
IPO5	ENSG00000065150
KANK1	ENSG00000107104
KDR	ENSG00000128052
KHK	ENSG00000138030
KIAA1549	ENSG00000122778
KREMEN1	ENSG00000183762
KREMEN2	ENSG00000131650
KSR1	ENSG00000141068
KSR2	ENSG00000171435
LRAT	ENSG00000121207
MARK3	ENSG00000075413
MECP2	ENSG00000169057
MPRIP	ENSG00000133030
MRAS	ENSG00000158186
MYH2	ENSG00000125414
MYO18A	ENSG00000196535
MYO5A	ENSG00000197535
NAGLU	ENSG00000108784
NCKAP1	ENSG00000061676
NCKAP1L	ENSG00000123338
NCKIPSD	ENSG00000213672
NF1	ENSG00000196712
NHLRC1	ENSG00000187566
PABPN1	ENSG00000100836
PACS1	ENSG00000175115
PAH	ENSG00000171759
PARP10	ENSG00000178685
PARP14	ENSG00000173193
PARP16	ENSG00000138617
PARP4	ENSG00000102699
PARP6	ENSG00000137817
PARP8	ENSG00000151883
PARP9	ENSG00000138496
PDZD3	ENSG00000172367
PEBP1	ENSG00000089220
PGK1	ENSG00000102144
PHB	ENSG00000167085
PORCN	ENSG00000102312
PPP1R3C	ENSG00000119938
QKI	ENSG00000112531
RANBP1	ENSG00000099901
RBP1	ENSG00000114115
RBP4	ENSG00000138207
RDH12	ENSG00000139988
RDH5	ENSG00000135437
RLBP1	ENSG00000140522
RNF43	ENSG00000108375
RNGTT	ENSG00000111880
RNMT	ENSG00000101654
RPIA	ENSG00000153574
SFPQ	ENSG00000116560
SGSH	ENSG00000181523
SHOC2	ENSG00000108061
SIGMAR1	ENSG00000147955
SLC25A4	ENSG00000151729
SLC25A5	ENSG00000005022
SLC25A6	ENSG00000169100
SLC37A4	ENSG00000137700
SND1	ENSG00000197157
SNF8	ENSG00000159210
SPRED1	ENSG00000166068
SPRED2	ENSG00000198369
SPRED3	ENSG00000188766
SSRP1	ENSG00000149136
STRA6	ENSG00000137868
SUPT16H	ENSG00000092201
SV2A	ENSG00000159164
SV2B	ENSG00000185518
SV2C	ENSG00000122012
TAF1	ENSG00000147133
TAF11	ENSG00000064995
TAF13	ENSG00000197780
TAF15	ENSG00000270647
TAF1L	ENSG00000122728
TAF2	ENSG00000064313
TAF3	ENSG00000165632
TAF4	ENSG00000130699
TAF4B	ENSG00000141384
TAF5	ENSG00000148835
TAF6	ENSG00000106290
TAF7	ENSG00000178913
TAF7L	ENSG00000102387
TENT4A	ENSG00000112941
TLR10	ENSG00000174123
TLR5	ENSG00000187554
TLR7	ENSG00000196664
TLR9	ENSG00000239732
TRAK1	ENSG00000182606
TRIM24	ENSG00000122779
TRIM27	ENSG00000204713
TRIM28	ENSG00000130726
UNC93B1	ENSG00000110057
VAMP1	ENSG00000139190
VCL	ENSG00000035403
VPS25	ENSG00000131475
VPS33B	ENSG00000184056
VPS36	ENSG00000136100
WASF1	ENSG00000112290
WASF2	ENSG00000158195
WASF3	ENSG00000132970
ZC3HAV1	ENSG00000105939
ZCRB1	ENSG00000139168
ZFYVE9	ENSG00000157077
ZMYM2	ENSG00000121741
STXBP3	ENSG00000116266
HRG	ENSG00000113905
PLAT	ENSG00000104368
PLAU	ENSG00000122861
S100A10	ENSG00000197747
SERPINB6	ENSG00000124570
SERPINB8	ENSG00000166401
SERPINF2	ENSG00000167711
SLC18A2	ENSG00000165646
SYN1	ENSG00000008056
SYN2	ENSG00000157152
SYN3	ENSG00000185666
LRTOMT	ENSG00000184154
MATK	ENSG00000007264
PPM1A	ENSG00000100614
SKI	ENSG00000157933
SKIL	ENSG00000136603
TGIF1	ENSG00000177426
TGIF2	ENSG00000118707
TRIM33	ENSG00000197323
BAMBI	ENSG00000095739
MTMR4	ENSG00000108389
PMEPA1	ENSG00000124225
STRAP	ENSG00000023734
BCAR1	ENSG00000050820
FLRT1	ENSG00000126500
FLRT2	ENSG00000185070
CDC73	ENSG00000134371
CTR9	ENSG00000198730
HLTF	ENSG00000071794
LEO1	ENSG00000166477
PAF1	ENSG00000006712
PEX10	ENSG00000157911
RNF144A	ENSG00000151692
RNF152	ENSG00000176641
RNF181	ENSG00000168894
RNF20	ENSG00000155827
RNF40	ENSG00000103549
RTF1	ENSG00000137815
SELENOS	ENSG00000131871
SHPRH	ENSG00000146414
TMEM129	ENSG00000168936
WAC	ENSG00000095787
ASPN	ENSG00000106819
COMP	ENSG00000105664
DMP1	ENSG00000152592
DSPP	ENSG00000152591
HAPLN1	ENSG00000145681
IBSP	ENSG00000029559
ITGA7	ENSG00000135424
ITGA8	ENSG00000077943
ITGB6	ENSG00000115221
LAMA4	ENSG00000112769
LAMB2	ENSG00000172037
LRP4	ENSG00000134569
MATN1	ENSG00000162510
MATN3	ENSG00000132031
MATN4	ENSG00000124159
MUSK	ENSG00000030304
PTPRS	ENSG00000105426
TGFB2	ENSG00000092969
TGFB3	ENSG00000119699
TNC	ENSG00000041982
TNN	ENSG00000120332
TNR	ENSG00000116147
TNXB	ENSG00000168477
PTPN3	ENSG00000070159
PTPRK	ENSG00000152894
SPRY1	ENSG00000164056
SPRY2	ENSG00000136158
DIAPH1	ENSG00000131504
MEMO1	ENSG00000162959
CBX3	ENSG00000122565
TTF1	ENSG00000125482
CAV2	ENSG00000105971
CHD1	ENSG00000153922
CXXC5	ENSG00000171604
EBAG9	ENSG00000147654
FOSB	ENSG00000125740
FOXA1	ENSG00000129514
GREB1	ENSG00000196208
IGF1R	ENSG00000140443
JUND	ENSG00000130522
MIR26A1	ENSG00000199075
MIR26A2	ENSG00000207789
MIR26B	ENSG00000199121
NOS3	ENSG00000164867
PPID	ENSG00000171497
PRKCZ	ENSG00000067606
SRF	ENSG00000112658
TFF1	ENSG00000160182
TFF3	ENSG00000160180
UHMK1	ENSG00000152332
USF1	ENSG00000158773
USF2	ENSG00000105698
ZDHHC21	ENSG00000175893
ZDHHC7	ENSG00000153786
ZNF217	ENSG00000171940
DGKA	ENSG00000065357
DGKB	ENSG00000136267
DGKD	ENSG00000077044
DGKE	ENSG00000153933
DGKG	ENSG00000058866
DGKH	ENSG00000102780
DGKI	ENSG00000157680
DGKK	ENSG00000274588
DGKQ	ENSG00000145214
DGKZ	ENSG00000149091
PRKCH	ENSG00000027075
BMP10	ENSG00000163217
BMP2	ENSG00000125845
BMP4	ENSG00000125378
BMP7	ENSG00000101144
EFEMP1	ENSG00000115380
EFEMP2	ENSG00000172638
ELN	ENSG00000049540
FBLN1	ENSG00000077942
FBLN2	ENSG00000163520
FBLN5	ENSG00000140092
FBN1	ENSG00000166147
FBN2	ENSG00000138829
FBN3	ENSG00000142449
GDF5	ENSG00000125965
ITGB8	ENSG00000105855
LTBP1	ENSG00000049323
LTBP2	ENSG00000119681
LTBP3	ENSG00000168056
LTBP4	ENSG00000090006
MFAP1	ENSG00000140259
MFAP2	ENSG00000117122
MFAP3	ENSG00000037749
MFAP4	ENSG00000166482
MFAP5	ENSG00000197614
GJA10	ENSG00000135355
GJC1	ENSG00000182963
GJD2	ENSG00000159248
PANX1	ENSG00000110218
PANX2	ENSG00000073150
P2RX1	ENSG00000108405
P2RX2	ENSG00000187848
P2RX3	ENSG00000109991
P2RX5	ENSG00000083454
P2RX6	ENSG00000099957
CAB39	ENSG00000135932
CAB39L	ENSG00000102547
STRADA	ENSG00000266173
STRADB	ENSG00000082146
BAZ2A	ENSG00000076108
JARID2	ENSG00000008083
MBD2	ENSG00000134046
MTF2	ENSG00000143033
PHF1	ENSG00000112511
PHF19	ENSG00000119403
RRP8	ENSG00000132275
SAP30BP	ENSG00000161526
TET1	ENSG00000138336
TET2	ENSG00000168769
TET3	ENSG00000187605
UBTF	ENSG00000108312
CA2	ENSG00000104267
CA4	ENSG00000167434
CYB5R1	ENSG00000159348
CYB5R2	ENSG00000166394
CYB5R4	ENSG00000065615
CYB5RL	ENSG00000215883
EPOR	ENSG00000187266
PIK3CG	ENSG00000105851
PIK3R5	ENSG00000141506
AKR1B15	ENSG00000227471
HSD17B1	ENSG00000108786
HSD17B11	ENSG00000198189
HSD17B14	ENSG00000087076
HSD17B2	ENSG00000086696
EEF1A1P5	ENSG00000196205
EEF1A2	ENSG00000101210
EEF1B2	ENSG00000114942
EEF1D	ENSG00000104529
EEF1G	ENSG00000254772
APEH	ENSG00000164062
LPO	ENSG00000167419
MPO	ENSG00000005381
ADAM12	ENSG00000148848
ADAM19	ENSG00000135074
DDR1	ENSG00000204580
DDR2	ENSG00000162733
DMD	ENSG00000198947
ITGA11	ENSG00000137809
ITGAD	ENSG00000156886
ITGAE	ENSG00000083457
LAMC3	ENSG00000050555
NID2	ENSG00000087303
NRXN1	ENSG00000179915
F3	ENSG00000117525
TFPI	ENSG00000003436
TXK	ENSG00000074966
RASGRP4	ENSG00000171777
ANOS1	ENSG00000011201
ESRP2	ENSG00000103067
HNRNPA1	ENSG00000135486
HNRNPH1	ENSG00000169045
HNRNPM	ENSG00000099783
PTBP1	ENSG00000011304
RBFOX2	ENSG00000100320
TIA1	ENSG00000116001
TIAL1	ENSG00000151923
FGFBP1	ENSG00000137440
FGFBP2	ENSG00000137441
FGFBP3	ENSG00000174721
FGFRL1	ENSG00000127418
AGRP	ENSG00000159723
BTG1	ENSG00000133639
CCNG2	ENSG00000138764
FOXG1	ENSG00000176165
GADD45A	ENSG00000116717
MSTN	ENSG00000138379
RETN	ENSG00000104918
SIRT3	ENSG00000142082
AK3	ENSG00000147853
AKAP1	ENSG00000121057
AKAP10	ENSG00000108599
CABLES2	ENSG00000149679
CARMIL1	ENSG00000079691
CBX5	ENSG00000094916
DOCK4	ENSG00000128512
DOCK5	ENSG00000147459
EHD1	ENSG00000110047
EHD2	ENSG00000024422
EHD3	ENSG00000013016
GATA1	ENSG00000102145
GATA5	ENSG00000130700
HBD	ENSG00000223609
HBE1	ENSG00000213931
HBG1	ENSG00000213934
HBG2	ENSG00000196565
ITPK1	ENSG00000100605
JMJD1C	ENSG00000171988
MAFF	ENSG00000185022
MAFG	ENSG00000197063
MICAL1	ENSG00000135596
NFE2	ENSG00000123405
RBSN	ENSG00000131381
SH2B2	ENSG00000160999
VPS45	ENSG00000136631
ZFPM1	ENSG00000179588
ACAA2	ENSG00000167315
ACAD10	ENSG00000111271
ACAD11	ENSG00000240303
ACBD4	ENSG00000181513
ACBD6	ENSG00000230124
ACBD7	ENSG00000176244
ACOT1	ENSG00000184227
ACOT11	ENSG00000162390
ACOT12	ENSG00000172497
ACOT13	ENSG00000112304
ACOT2	ENSG00000119673
ACOT7	ENSG00000097021
ACOT9	ENSG00000123130
ACSBG1	ENSG00000103740
ACSBG2	ENSG00000130377
ACSF2	ENSG00000167107
ACSF3	ENSG00000176715
ACSL1	ENSG00000151726
ACSL3	ENSG00000123983
ACSL4	ENSG00000068366
ACSL5	ENSG00000197142
ACSL6	ENSG00000164398
CBR4	ENSG00000145439
DBI	ENSG00000155368
DECR1	ENSG00000104325
ECI1	ENSG00000167969
ELOVL1	ENSG00000066322
ELOVL2	ENSG00000197977
ELOVL4	ENSG00000118402
ELOVL5	ENSG00000012660
ELOVL7	ENSG00000164181
FADS1	ENSG00000149485
FADS2	ENSG00000134824
HACD1	ENSG00000165996
HACD2	ENSG00000206527
HACD3	ENSG00000074696
HACD4	ENSG00000188921
HAO2	ENSG00000116882
HSD17B8	ENSG00000204228
HTD2	ENSG00000255154
MCAT	ENSG00000100294
MCEE	ENSG00000124370
MORC2	ENSG00000133422
NUDT19	ENSG00000213965
NUDT7	ENSG00000140876
OLAH	ENSG00000152463
PCTP	ENSG00000141179
PPT1	ENSG00000131238
PPT2	ENSG00000221988
SLC25A1	ENSG00000100075
SLC27A3	ENSG00000143554
TECR	ENSG00000099797
TECRL	ENSG00000205678
THEM5	ENSG00000196407
FCER1A	ENSG00000179639
LAT2	ENSG00000086730
MS4A2	ENSG00000149534
NF2	ENSG00000186575
PLD2	ENSG00000129219
PLD3	ENSG00000105223
PLD4	ENSG00000166428
PLPP4	ENSG00000203805
PLPP5	ENSG00000147535
ADAM2	ENSG00000104755
ADAM20	ENSG00000134007
ADAM21	ENSG00000139985
ADAM30	ENSG00000134249
CATSPER1	ENSG00000175294
CATSPER2	ENSG00000166762
CATSPER3	ENSG00000152705
CATSPER4	ENSG00000188782
CATSPERB	ENSG00000133962
CATSPERD	ENSG00000174898
CATSPERG	ENSG00000099338
HVCN1	ENSG00000122986
KCNU1	ENSG00000215262
OVGP1	ENSG00000085465
SPAM1	ENSG00000106304
ZP1	ENSG00000149506
ZP2	ENSG00000103310
ZP3	ENSG00000188372
ZP4	ENSG00000116996
PRCP	ENSG00000137509
AFF4	ENSG00000072364
EAF1	ENSG00000144597
EAF2	ENSG00000145088
IWS1	ENSG00000163166
MLLT1	ENSG00000130382
MLLT3	ENSG00000171843
SUPT6H	ENSG00000109111
GJA1	ENSG00000152661
A1CF	ENSG00000148584
APOBEC1	ENSG00000111701
APOBEC2	ENSG00000124701
APOBEC3A	ENSG00000128383
APOBEC3B	ENSG00000179750
APOBEC3C	ENSG00000244509
APOBEC3H	ENSG00000100298
APOBEC4	ENSG00000173627
CRYL1	ENSG00000165475
SORD	ENSG00000140263
XYLB	ENSG00000093217
AKR1B1	ENSG00000085662
GLYCTK	ENSG00000168237
GNA12	ENSG00000146535
GPSM1	ENSG00000160360
GPSM2	ENSG00000121957
GPSM3	ENSG00000213654
PCP2	ENSG00000174788
PLCB4	ENSG00000101333
RGS1	ENSG00000090104
RGS10	ENSG00000148908
RGS12	ENSG00000159788
RGS13	ENSG00000127074
RGS14	ENSG00000169220
RGS16	ENSG00000143333
RGS17	ENSG00000091844
RGS18	ENSG00000150681
RGS19	ENSG00000171700
RGS20	ENSG00000147509
RGS21	ENSG00000253148
RGS22	ENSG00000132554
RGS3	ENSG00000138835
RGS4	ENSG00000117152
RGS5	ENSG00000143248
RGS5	ENSG00000232995
RGS8	ENSG00000135824
RGSL1	ENSG00000121446
GAST	ENSG00000184502
GRK5	ENSG00000198873
RGS2	ENSG00000116741
GRK6	ENSG00000198055
PDE10A	ENSG00000112541
PDE11A	ENSG00000128655
PDE11A	ENSG00000284741
PDE2A	ENSG00000186642
PDE3A	ENSG00000172572
PDE3B	ENSG00000152270
PDE7A	ENSG00000205268
PDE7B	ENSG00000171408
PDE8A	ENSG00000073417
PDE8B	ENSG00000113231
PIK3R6	ENSG00000276231
GABRA1	ENSG00000022355
GABRA2	ENSG00000151834
GABRA3	ENSG00000011677
GABRA4	ENSG00000109158
GABRA5	ENSG00000186297
GABRA6	ENSG00000145863
GABRB1	ENSG00000163288
GABRB2	ENSG00000145864
GABRB3	ENSG00000166206
GABRG2	ENSG00000113327
GABRG3	ENSG00000182256
GABRQ	ENSG00000268089
GABRR1	ENSG00000146276
GABRR2	ENSG00000111886
GABRR3	ENSG00000183185
NPTN	ENSG00000156642
GAD1	ENSG00000128683
GAD2	ENSG00000136750
DNAJC5	ENSG00000101152
SLC32A1	ENSG00000101438
SLC6A1	ENSG00000157103
SLC6A13	ENSG00000010379
GLI3	ENSG00000106571
HHIP	ENSG00000164161
PDPN	ENSG00000162493
PGM2	ENSG00000169299
PGM2L1	ENSG00000165434
ARSA	ENSG00000100299
ARSD	ENSG00000006756
ARSF	ENSG00000062096
ARSG	ENSG00000141337
ARSH	ENSG00000205667
ARSI	ENSG00000183876
ARSJ	ENSG00000180801
ARSK	ENSG00000164291
ARSL	ENSG00000157399
BGLAP	ENSG00000242252
DHPS	ENSG00000095059
DNAJC24	ENSG00000170946
DOHH	ENSG00000129932
DPH1	ENSG00000108963
DPH2	ENSG00000132768
DPH3	ENSG00000154813
DPH5	ENSG00000117543
DPH6	ENSG00000134146
DPH7	ENSG00000148399
EIF5A	ENSG00000132507
EIF5A2	ENSG00000163577
FN3K	ENSG00000167363
FN3KRP	ENSG00000141560
ICMT	ENSG00000116237
PROZ	ENSG00000126231
STS	ENSG00000101846
SUMF1	ENSG00000144455
SUMF2	ENSG00000129103
GJA3	ENSG00000121743
GJA4	ENSG00000187513
GJA5	ENSG00000265107
GJA8	ENSG00000121634
GJA9	ENSG00000131233
GJB2	ENSG00000165474
GJB3	ENSG00000188910
GJB4	ENSG00000189433
GJB5	ENSG00000189280
GJB6	ENSG00000121742
GJB7	ENSG00000164411
GJC2	ENSG00000198835
GJD3	ENSG00000183153
GJD4	ENSG00000177291
MYO6	ENSG00000196586
ASZ1	ENSG00000154438
BCDIN3D	ENSG00000186666
DDX4	ENSG00000152670
DGCR8	ENSG00000128191
DICER1	ENSG00000100697
DROSHA	ENSG00000113360
ELAC2	ENSG00000006744
HENMT1	ENSG00000162639
IPO8	ENSG00000133704
MAEL	ENSG00000143194
MIR145	ENSG00000276365
MIR23B	ENSG00000207563
MOV10L1	ENSG00000073146
MYBL1	ENSG00000185697
PIWIL1	ENSG00000125207
PIWIL2	ENSG00000197181
PIWIL4	ENSG00000134627
PLD6	ENSG00000179598
PRKRA	ENSG00000180228
TARBP2	ENSG00000139546
TDRD1	ENSG00000095627
TDRD12	ENSG00000173809
TDRD6	ENSG00000180113
TDRD9	ENSG00000156414
TDRKH	ENSG00000182134
TSN	ENSG00000211460
TSNAX	ENSG00000116918
XPO5	ENSG00000124571
AIFM2	ENSG00000042286
ALYREF	ENSG00000183684
ARID3A	ENSG00000116017
ATAD2	ENSG00000156802
ATP1B4	ENSG00000101892
AUTS2	ENSG00000158321
BANP	ENSG00000172530
BCL2L14	ENSG00000121380
BDP1	ENSG00000145734
BNIP3L	ENSG00000104765
BRD2	ENSG00000204256
BRD7	ENSG00000166164
BRF1	ENSG00000185024
BRF2	ENSG00000104221
BTG2	ENSG00000159388
CCNG1	ENSG00000113328
CDC40	ENSG00000168438
CDK12	ENSG00000167258
CDK13	ENSG00000065883
CGB3	ENSG00000104827
CHM	ENSG00000188419
CHTOP	ENSG00000160679
CLP1	ENSG00000172409
CPSF1	ENSG00000071894
CPSF2	ENSG00000165934
CPSF3	ENSG00000119203
CPSF7	ENSG00000149532
CRADD	ENSG00000169372
CSTF1	ENSG00000101138
CSTF2	ENSG00000101811
CSTF2T	ENSG00000177613
CSTF3	ENSG00000176102
DDIT4	ENSG00000168209
DDX39A	ENSG00000123136
DDX39B	ENSG00000198563
DHX38	ENSG00000140829
DLX5	ENSG00000105880
DLX6	ENSG00000006377
DYRK2	ENSG00000127334
E2F7	ENSG00000165891
E2F8	ENSG00000129173
ELF1	ENSG00000120690
ELF2	ENSG00000109381
ELL2	ENSG00000118985
ELL3	ENSG00000128886
ESRRA	ENSG00000173153
ESRRB	ENSG00000119715
ESRRG	ENSG00000196482
FOXP3	ENSG00000049768
FYTTD1	ENSG00000122068
G6PD	ENSG00000160211
GLS	ENSG00000115419
GLS2	ENSG00000135423
GPI	ENSG00000105220
GPRIN1	ENSG00000169258
GTF3A	ENSG00000122034
GTF3C1	ENSG00000077235
GTF3C2	ENSG00000115207
GTF3C3	ENSG00000119041
GTF3C4	ENSG00000125484
GTF3C5	ENSG00000148308
GTF3C6	ENSG00000155115
H19	ENSG00000130600
HAND2	ENSG00000164107
HIVEP3	ENSG00000127124
HSPD1	ENSG00000144381
HTT	ENSG00000197386
ICE1	ENSG00000164151
ICE2	ENSG00000128915
IGFBP3	ENSG00000146674
ING2	ENSG00000168556
INTS1	ENSG00000164880
INTS10	ENSG00000104613
INTS12	ENSG00000138785
INTS2	ENSG00000108506
INTS3	ENSG00000143624
INTS4	ENSG00000149262
INTS5	ENSG00000185085
INTS6	ENSG00000102786
INTS7	ENSG00000143493
INTS8	ENSG00000164941
INTS9	ENSG00000104299
ITGBL1	ENSG00000198542
JMY	ENSG00000152409
KCTD1	ENSG00000134504
KCTD15	ENSG00000153885
KRBA1	ENSG00000133619
KRBOX4	ENSG00000147121
L3MBTL1	ENSG00000185513
L3MBTL2	ENSG00000100395
LMO1	ENSG00000166407
LMO2	ENSG00000135363
LSM10	ENSG00000181817
LSM11	ENSG00000155858
LUZP4	ENSG00000102021
MAF	ENSG00000178573
MGA	ENSG00000174197
MIR132	ENSG00000267200
MIR137	ENSG00000284202
MIR18A	ENSG00000283815
MIR215	ENSG00000207590
MIR27A	ENSG00000207808
MIR302B	ENSG00000284463
MIR675	ENSG00000284010
MOBP	ENSG00000168314
MSX2	ENSG00000120149
MTERF1	ENSG00000127989
NABP1	ENSG00000173559
NABP2	ENSG00000139579
NDRG1	ENSG00000104419
NFIA	ENSG00000162599
NFIB	ENSG00000147862
NFIC	ENSG00000141905
NFIX	ENSG00000008441
NKX3-2	ENSG00000109705
NLRC4	ENSG00000091106
NOC2L	ENSG00000188976
NOP2	ENSG00000111641
NR0B1	ENSG00000169297
NR0B2	ENSG00000131910
NR1D2	ENSG00000174738
NR1H2	ENSG00000131408
NR1H3	ENSG00000025434
NR1I2	ENSG00000144852
NR1I3	ENSG00000143257
NR2C1	ENSG00000120798
NR2C2	ENSG00000177463
NR2C2AP	ENSG00000184162
NR2E1	ENSG00000112333
NR2E3	ENSG00000278570
NR2F1	ENSG00000175745
NR2F6	ENSG00000160113
NR4A2	ENSG00000153234
NR4A3	ENSG00000119508
NRBF2	ENSG00000148572
NRBP1	ENSG00000115216
NUAK1	ENSG00000074590
NUDT21	ENSG00000167005
PAPOLA	ENSG00000090060
PAX5	ENSG00000196092
PCF11	ENSG00000165494
PCGF5	ENSG00000180628
PCGF6	ENSG00000156374
PHAX	ENSG00000164902
PIDD1	ENSG00000177595
PIP4K2A	ENSG00000150867
PIP4K2B	ENSG00000276293
PIP4K2C	ENSG00000166908
PITX2	ENSG00000164093
PLAGL1	ENSG00000118495
PLK3	ENSG00000173846
POLDIP3	ENSG00000100227
POLRMT	ENSG00000099821
POU2F2	ENSG00000028277
POU4F1	ENSG00000152192
POU4F2	ENSG00000151615
PPARGC1B	ENSG00000155846
PPM1D	ENSG00000170836
PPP1R13L	ENSG00000104881
PRDM1	ENSG00000057657
PRDM7	ENSG00000126856
PRELID1	ENSG00000169230
PRELID3A	ENSG00000141391
PVALB	ENSG00000100362
RABGGTA	ENSG00000100949
RABGGTB	ENSG00000137955
RBFOX1	ENSG00000078328
RBM14	ENSG00000239306
RFFL	ENSG00000092871
RGCC	ENSG00000102760
RNU1-1	ENSG00000206652
RNU11	ENSG00000274978
RNU12	ENSG00000276027
RNU2-1	ENSG00000274585
RNU4-1	ENSG00000200795
RNU4ATAC	ENSG00000264229
RNU5A-1	ENSG00000199568
RORB	ENSG00000198963
RPAP2	ENSG00000122484
RPRD1A	ENSG00000141425
RPRD1B	ENSG00000101413
RPRD2	ENSG00000163125
RRM2B	ENSG00000048392
RRN3	ENSG00000085721
RSPO3	ENSG00000146374
RUNX2	ENSG00000124813
RXRB	ENSG00000204231
RXRG	ENSG00000143171
RYBP	ENSG00000163602
SARNP	ENSG00000205323
SATB2	ENSG00000119042
SERPINB13	ENSG00000197641
SESN3	ENSG00000149212
SETD9	ENSG00000155542
SGK1	ENSG00000118515
SLBP	ENSG00000163950
SLU7	ENSG00000164609
SMAD6	ENSG00000137834
SNAPC1	ENSG00000023608
SNAPC2	ENSG00000104976
SNAPC3	ENSG00000164975
SNAPC4	ENSG00000165684
SNAPC5	ENSG00000174446
SNRPB	ENSG00000125835
SNRPD3	ENSG00000100028
SNRPE	ENSG00000182004
SNRPF	ENSG00000139343
SNRPG	ENSG00000143977
SOCS4	ENSG00000180008
SP7	ENSG00000170374
SRRM1	ENSG00000133226
SRRT	ENSG00000087087
SRSF1	ENSG00000136450
SRSF11	ENSG00000116754
SRSF2	ENSG00000161547
SRSF3	ENSG00000112081
SRSF4	ENSG00000116350
SRSF5	ENSG00000100650
SRSF6	ENSG00000124193
SRSF7	ENSG00000115875
SRSF9	ENSG00000111786
SSB	ENSG00000138385
SSU72	ENSG00000160075
SYMPK	ENSG00000125755
TAF8	ENSG00000137413
TEAD2	ENSG00000074219
TEAD3	ENSG00000007866
TEAD4	ENSG00000197905
TFAM	ENSG00000108064
TFB2M	ENSG00000162851
THOC1	ENSG00000079134
THOC2	ENSG00000125676
THOC3	ENSG00000051596
THOC5	ENSG00000100296
THOC6	ENSG00000131652
THOC7	ENSG00000163634
THRA	ENSG00000126351
THRB	ENSG00000151090
TIGAR	ENSG00000078237
TMEM219	ENSG00000149932
TNFRSF10C	ENSG00000173535
TP53AIP1	ENSG00000120471
TP53I3	ENSG00000115129
TP53INP1	ENSG00000164938
TP53RK	ENSG00000172315
TRIAP1	ENSG00000170855
TTC5	ENSG00000136319
TWIST2	ENSG00000233608
U2AF1	ENSG00000160201
U2AF1L4	ENSG00000161265
U2AF2	ENSG00000063244
UCMA	ENSG00000165623
UXT	ENSG00000126756
VDR	ENSG00000111424
WDR33	ENSG00000136709
YAF2	ENSG00000015153
ZC3H11A	ENSG00000058673
ZC3H8	ENSG00000144161
ZFHX3	ENSG00000140836
ZFP1	ENSG00000184517
ZFP14	ENSG00000142065
ZFP2	ENSG00000198939
ZFP28	ENSG00000196867
ZFP30	ENSG00000120784
ZFP37	ENSG00000136866
ZFP69	ENSG00000187815
ZFP69B	ENSG00000187801
ZFP90	ENSG00000184939
ZIK1	ENSG00000171649
ZIM2	ENSG00000269699
ZIM3	ENSG00000141946
ZKSCAN1	ENSG00000106261
ZKSCAN3	ENSG00000189298
ZKSCAN4	ENSG00000187626
ZKSCAN5	ENSG00000196652
