gene_id	gene_name
ENSG00000132906	CASP9
ENSG00000167981	ZNF597
ENSG00000149021	SCGB1A1
ENSG00000118058	KMT2A
ENSG00000142494	SLC47A1
ENSG00000181192	DHTKD1
ENSG00000124143	ARHGAP40
ENSG00000164794	KCNV1
ENSG00000134352	IL6ST
ENSG00000136891	TEX10
ENSG00000114978	MOB1A
ENSG00000059804	SLC2A3
ENSG00000065613	SLK
ENSG00000140612	SEC11A
ENSG00000004660	CAMKK1
ENSG00000180879	SSR4
ENSG00000150054	MPP7
ENSG00000188340	OR6N2
ENSG00000197563	PIGN
ENSG00000150394	CDH8
ENSG00000186924	KRTAP22-1
ENSG00000188785	ZNF548
ENSG00000221989	OR2A2
ENSG00000157212	PAXIP1
ENSG00000135164	DMTF1
ENSG00000114686	MRPL3
ENSG00000126822	PLEKHG3
ENSG00000172987	HPSE2
ENSG00000075391	RASAL2
ENSG00000189058	APOD
ENSG00000139193	CD27
ENSG00000120509	PDZD11
ENSG00000105647	PIK3R2
ENSG00000069966	GNB5
ENSG00000011143	MKS1
ENSG00000175356	SCUBE2
ENSG00000178982	EIF3K
ENSG00000109061	MYH1
ENSG00000070610	GBA2
ENSG00000177807	KCNJ10
ENSG00000276027	RNU12
ENSG00000126010	GRPR
ENSG00000196171	OR6K2
ENSG00000177076	ACER2
ENSG00000164885	CDK5
ENSG00000174944	P2RY14
ENSG00000116698	SMG7
ENSG00000129562	DAD1
ENSG00000107731	UNC5B
ENSG00000050628	PTGER3
ENSG00000165733	BMS1
ENSG00000078124	ACER3
ENSG00000152818	UTRN
ENSG00000105997	HOXA3
ENSG00000213417	KRTAP2-4
ENSG00000100401	RANGAP1
ENSG00000141526	SLC16A3
ENSG00000173917	HOXB2
ENSG00000156966	B3GNT7
ENSG00000109189	USP46
ENSG00000115738	ID2
ENSG00000197555	SIPA1L1
ENSG00000065526	SPEN
ENSG00000148459	PDSS1
ENSG00000204580	DDR1
ENSG00000172508	CARNS1
ENSG00000188162	OTOG
ENSG00000070061	ELP1
ENSG00000064547	LPAR2
ENSG00000156127	BATF
ENSG00000158373	H2BC5
ENSG00000151729	SLC25A4
ENSG00000183313	OR52L1
ENSG00000221977	OR4E2
ENSG00000162585	FAAP20
ENSG00000117984	CTSD
ENSG00000173281	PPP1R3B
ENSG00000155970	MICU3
ENSG00000134365	CFHR4
ENSG00000105137	SYDE1
ENSG00000167283	ATP5MG
ENSG00000186119	OR5D18
ENSG00000074966	TXK
ENSG00000113578	FGF1
ENSG00000079277	MKNK1
ENSG00000158195	WASF2
ENSG00000123689	G0S2
ENSG00000215343	ZNF705D
ENSG00000138778	CENPE
ENSG00000107863	ARHGAP21
ENSG00000164068	RNF123
ENSG00000103351	CLUAP1
ENSG00000174640	SLCO2A1
ENSG00000243244	STON1
ENSG00000113889	KNG1
ENSG00000134744	TUT4
ENSG00000101282	RSPO4
ENSG00000178951	ZBTB7A
ENSG00000196431	CRYBA4
ENSG00000160883	HK3
ENSG00000138801	PAPSS1
ENSG00000110934	BIN2
ENSG00000182511	FES
ENSG00000143641	GALNT2
ENSG00000164122	ASB5
ENSG00000003056	M6PR
ENSG00000168710	AHCYL1
ENSG00000125726	CD70
ENSG00000144230	GPR17
ENSG00000116661	FBXO2
ENSG00000091106	NLRC4
ENSG00000080986	NDC80
ENSG00000230549	USP17L1
ENSG00000158874	APOA2
ENSG00000103540	CCP110
ENSG00000211673	IGLV3-1
ENSG00000214435	AS3MT
ENSG00000187566	NHLRC1
ENSG00000137936	BCAR3
ENSG00000008513	ST3GAL1
ENSG00000042753	AP2S1
ENSG00000042980	ADAM28
ENSG00000144283	PKP4
ENSG00000077150	NFKB2
ENSG00000173905	GOLIM4
ENSG00000121057	AKAP1
ENSG00000158485	CD1B
ENSG00000204252	HLA-DOA
ENSG00000081985	IL12RB2
ENSG00000129083	COPB1
ENSG00000211666	IGLV2-14
ENSG00000034677	RNF19A
ENSG00000063244	U2AF2
ENSG00000125508	SRMS
ENSG00000132842	AP3B1
ENSG00000109738	GLRB
ENSG00000100412	ACO2
ENSG00000168610	STAT3
ENSG00000119927	GPAM
ENSG00000172037	LAMB2
ENSG00000165917	RAPSN
ENSG00000100368	CSF2RB
ENSG00000174469	CNTNAP2
ENSG00000149133	OR5F1
ENSG00000104432	IL7
ENSG00000185825	BCAP31
ENSG00000255112	CHMP1B
ENSG00000185947	ZNF267
ENSG00000156671	SAMD8
ENSG00000165496	RPL10L
ENSG00000175073	VCPIP1
ENSG00000138834	MAPK8IP3
ENSG00000215148	PRSS41
ENSG00000107295	SH3GL2
ENSG00000140968	IRF8
ENSG00000064961	HMG20B
ENSG00000135577	NMBR
ENSG00000163508	EOMES
ENSG00000153879	CEBPG
ENSG00000148737	TCF7L2
ENSG00000146904	EPHA1
ENSG00000156482	RPL30
ENSG00000163803	PLB1
ENSG00000092108	SCFD1
ENSG00000170581	STAT2
ENSG00000170953	OR8B12
ENSG00000125968	ID1
ENSG00000119801	YPEL5
ENSG00000131408	NR1H2
ENSG00000189007	ADAT2
ENSG00000117395	EBNA1BP2
ENSG00000171302	CANT1
ENSG00000102678	FGF9
ENSG00000182240	BACE2
ENSG00000143158	MPC2
ENSG00000114841	DNAH1
ENSG00000112306	RPS12
ENSG00000075213	SEMA3A
ENSG00000114030	KPNA1
ENSG00000169508	GPR183
ENSG00000138069	RAB1A
ENSG00000117676	RPS6KA1
ENSG00000189337	KAZN
ENSG00000185479	KRT6B
ENSG00000139053	PDE6H
ENSG00000116747	RO60
ENSG00000174652	ZNF266
ENSG00000164258	NDUFS4
ENSG00000078747	ITCH
ENSG00000241244	IGKV1D-16
ENSG00000091039	OSBPL8
ENSG00000025800	KPNA6
ENSG00000204099	NEU4
ENSG00000142156	COL6A1
ENSG00000183067	IGSF5
ENSG00000105641	SLC5A5
ENSG00000174914	OR9G1
ENSG00000109743	BST1
ENSG00000090534	THPO
ENSG00000136026	CKAP4
ENSG00000106153	CHCHD2
ENSG00000005022	SLC25A5
ENSG00000119487	MAPKAP1
ENSG00000136888	ATP6V1G1
ENSG00000158850	B4GALT3
ENSG00000140795	MYLK3
ENSG00000269858	EGLN2
ENSG00000255501	CARD18
ENSG00000152207	CYSLTR2
ENSG00000143217	NECTIN4
ENSG00000005700	IBTK
ENSG00000105852	PON3
ENSG00000117122	MFAP2
ENSG00000152778	IFIT5
ENSG00000100038	TOP3B
ENSG00000169446	MMGT1
ENSG00000188171	ZNF626
ENSG00000100393	EP300
ENSG00000198223	CSF2RA
ENSG00000072042	RDH11
ENSG00000131115	ZNF227
ENSG00000211460	TSN
ENSG00000164733	CTSB
ENSG00000112799	LY86
ENSG00000125166	GOT2
ENSG00000236125	USP17L4
ENSG00000175164	ABO
ENSG00000226650	KIF4B
ENSG00000121152	NCAPH
ENSG00000170423	KRT78
ENSG00000005471	ABCB4
ENSG00000089159	PXN
ENSG00000108244	KRT23
ENSG00000132664	POLR3F
ENSG00000122958	VPS26A
ENSG00000097096	SYDE2
ENSG00000256294	ZNF225
ENSG00000008323	PLEKHG6
ENSG00000099783	HNRNPM
ENSG00000101977	MCF2
ENSG00000153391	INO80C
ENSG00000169403	PTAFR
ENSG00000105976	MET
ENSG00000204335	SP5
ENSG00000128645	HOXD1
ENSG00000143621	ILF2
ENSG00000153339	TRAPPC8
ENSG00000169436	COL22A1
ENSG00000163157	TMOD4
ENSG00000114867	EIF4G1
ENSG00000145545	SRD5A1
ENSG00000175868	CALCB
ENSG00000128268	MGAT3
ENSG00000138604	GLCE
ENSG00000186970	KRTAP15-1
ENSG00000197321	SVIL
ENSG00000128805	ARHGAP22
ENSG00000118137	APOA1
ENSG00000182264	IZUMO1
ENSG00000276380	UBE2NL
ENSG00000105855	ITGB8
ENSG00000171345	KRT19
ENSG00000198844	ARHGEF15
ENSG00000111229	ARPC3
ENSG00000198373	WWP2
ENSG00000116984	MTR
ENSG00000171180	OR2M4
ENSG00000241794	SPRR2A
ENSG00000161634	DCD
ENSG00000171017	LRRC8E
ENSG00000168447	SCNN1B
ENSG00000174951	FUT1
ENSG00000214285	NPS
ENSG00000143816	WNT9A
ENSG00000143314	MRPL24
ENSG00000084693	AGBL5
ENSG00000137955	RABGGTB
ENSG00000132874	SLC14A2
ENSG00000115145	STAM2
ENSG00000249471	ZNF324B
ENSG00000177565	TBL1XR1
ENSG00000182601	HS3ST4
ENSG00000155034	FBXL18
ENSG00000136718	IMP4
ENSG00000173542	MOB1B
ENSG00000110887	DAO
ENSG00000072274	TFRC
ENSG00000143147	GPR161
ENSG00000170425	ADORA2B
ENSG00000272325	NUDT3
ENSG00000137561	TTPA
ENSG00000172301	COPRS
ENSG00000131652	THOC6
ENSG00000172116	CD8B
ENSG00000147669	POLR2K
ENSG00000159720	ATP6V0D1
ENSG00000253729	PRKDC
ENSG00000149403	GRIK4
ENSG00000111752	PHC1
ENSG00000182247	UBE2E2
ENSG00000102230	PCYT1B
ENSG00000065665	SEC61A2
ENSG00000198826	ARHGAP11A
ENSG00000141404	GNAL
ENSG00000173372	C1QA
ENSG00000175093	SPSB4
ENSG00000157680	DGKI
ENSG00000101199	ARFGAP1
ENSG00000164265	SCGB3A2
ENSG00000082805	ERC1
ENSG00000088808	PPP1R13B
ENSG00000115232	ITGA4
ENSG00000124839	RAB17
ENSG00000163348	PYGO2
ENSG00000119922	IFIT2
ENSG00000198440	ZNF583
ENSG00000154803	FLCN
ENSG00000178814	OPLAH
ENSG00000152192	POU4F1
ENSG00000186871	ERCC6L
ENSG00000162231	NXF1
ENSG00000178896	EXOSC4
ENSG00000166377	ATP9B
ENSG00000126522	ASL
ENSG00000239732	TLR9
ENSG00000182566	CLEC4G
ENSG00000162951	LRRTM1
ENSG00000117592	PRDX6
ENSG00000028137	TNFRSF1B
ENSG00000139618	BRCA2
ENSG00000004799	PDK4
ENSG00000111049	MYF5
ENSG00000123240	OPTN
ENSG00000159917	ZNF235
ENSG00000188283	ZNF383
ENSG00000065518	NDUFB4
ENSG00000189180	ZNF33A
ENSG00000077549	CAPZB
ENSG00000285053	TBCE
ENSG00000205495	OR52J3
ENSG00000128165	ADM2
ENSG00000257017	HP
ENSG00000115041	KCNIP3
ENSG00000211941	IGHV3-11
ENSG00000147457	CHMP7
ENSG00000213088	ACKR1
ENSG00000243238	IGKV2-30
ENSG00000100968	NFATC4
ENSG00000143761	ARF1
ENSG00000124198	ARFGEF2
ENSG00000139946	PELI2
ENSG00000175711	B3GNTL1
ENSG00000147677	EIF3H
ENSG00000165799	RNASE7
ENSG00000156136	DCK
ENSG00000033170	FUT8
ENSG00000138663	COPS4
ENSG00000171817	ZNF540
ENSG00000197302	ZNF720
ENSG00000120437	ACAT2
ENSG00000111666	CHPT1
ENSG00000104341	LAPTM4B
ENSG00000184381	PLA2G6
ENSG00000125910	S1PR4
ENSG00000079102	RUNX1T1
ENSG00000186448	ZNF197
ENSG00000188687	SLC4A5
ENSG00000172046	USP19
ENSG00000198793	MTOR
ENSG00000166813	KIF7
ENSG00000105486	LIG1
ENSG00000153982	GDPD1
ENSG00000073792	IGF2BP2
ENSG00000143995	MEIS1
ENSG00000099860	GADD45B
ENSG00000149485	FADS1
ENSG00000108823	SGCA
ENSG00000280314	OR8K3
ENSG00000125384	PTGER2
ENSG00000012983	MAP4K5
ENSG00000058600	POLR3E
ENSG00000198967	OR10Z1
ENSG00000170734	POLH
ENSG00000198791	CNOT7
ENSG00000268089	GABRQ
ENSG00000108774	RAB5C
ENSG00000153993	SEMA3D
ENSG00000107679	PLEKHA1
ENSG00000179403	VWA1
ENSG00000137714	FDX1
ENSG00000198542	ITGBL1
ENSG00000196459	TRAPPC2
ENSG00000162390	ACOT11
ENSG00000247626	MARS2
ENSG00000228716	DHFR
ENSG00000168310	IRF2
ENSG00000182674	KCNB2
ENSG00000113360	DROSHA
ENSG00000073464	CLCN4
ENSG00000130772	MED18
ENSG00000149084	HSD17B12
ENSG00000244537	KRTAP4-2
ENSG00000187134	AKR1C1
ENSG00000109332	UBE2D3
ENSG00000146143	PRIM2
ENSG00000076604	TRAF4
ENSG00000187720	THSD4
ENSG00000129744	ART1
ENSG00000169598	DFFB
ENSG00000132746	ALDH3B2
ENSG00000152904	GGPS1
ENSG00000130939	UBE4B
ENSG00000142182	DNMT3L
ENSG00000173482	PTPRM
ENSG00000095981	KCNK16
ENSG00000186431	FCAR
ENSG00000179546	HTR1D
ENSG00000184900	SUMO3
ENSG00000159461	AMFR
ENSG00000069956	MAPK6
ENSG00000088205	DDX18
ENSG00000173846	PLK3
ENSG00000081087	OSTM1
ENSG00000115252	PDE1A
ENSG00000069509	FUNDC1
ENSG00000166391	MOGAT2
ENSG00000164007	CLDN19
ENSG00000117318	ID3
ENSG00000055732	MCOLN3
ENSG00000106683	LIMK1
ENSG00000113558	SKP1
ENSG00000147127	RAB41
ENSG00000204613	TRIM10
ENSG00000119535	CSF3R
ENSG00000133247	KMT5C
ENSG00000049323	LTBP1
ENSG00000160336	ZNF761
ENSG00000167419	LPO
ENSG00000182111	ZNF716
ENSG00000198642	KLHL9
ENSG00000169885	CALML6
ENSG00000159352	PSMD4
ENSG00000173218	VANGL1
ENSG00000136504	KAT7
ENSG00000185880	TRIM69
ENSG00000205186	FABP9
ENSG00000137491	SLCO2B1
ENSG00000138138	ATAD1
ENSG00000125255	SLC10A2
ENSG00000140416	TPM1
ENSG00000116701	NCF2
ENSG00000198502	HLA-DRB5
ENSG00000188992	LIPI
ENSG00000132300	PTCD3
ENSG00000100453	GZMB
ENSG00000148848	ADAM12
ENSG00000178537	SLC25A20
ENSG00000106617	PRKAG2
ENSG00000172551	MUCL1
ENSG00000121680	PEX16
ENSG00000140943	MBTPS1
ENSG00000173110	HSPA6
ENSG00000060982	BCAT1
ENSG00000113407	TARS1
ENSG00000133731	IMPA1
ENSG00000131095	GFAP
ENSG00000109320	NFKB1
ENSG00000006128	TAC1
ENSG00000092010	PSME1
ENSG00000112237	CCNC
ENSG00000105063	PPP6R1
ENSG00000140398	NEIL1
ENSG00000132763	MMACHC
ENSG00000258724	PINX1
ENSG00000152104	PTPN14
ENSG00000188219	POTEE
ENSG00000169062	UPF3A
ENSG00000023734	STRAP
ENSG00000161031	PGLYRP2
ENSG00000135912	TTLL4
ENSG00000065802	ASB1
ENSG00000104899	AMH
ENSG00000120149	MSX2
ENSG00000137731	FXYD2
ENSG00000184408	KCND2
ENSG00000181092	ADIPOQ
ENSG00000168772	CXXC4
ENSG00000007314	SCN4A
ENSG00000188784	PLA2G2E
ENSG00000138823	MTTP
ENSG00000092758	COL9A3
ENSG00000143450	OAZ3
ENSG00000149218	ENDOD1
ENSG00000249811	USP17L21
ENSG00000170315	UBB
ENSG00000213741	RPS29
ENSG00000135720	DYNC1LI2
ENSG00000109758	HGFAC
ENSG00000079999	KEAP1
ENSG00000211893	IGHG2
ENSG00000135930	EIF4E2
ENSG00000162510	MATN1
ENSG00000159337	PLA2G4D
ENSG00000137177	KIF13A
ENSG00000104299	INTS9
ENSG00000131373	HACL1
ENSG00000162694	EXTL2
ENSG00000231924	PSG1
ENSG00000159173	TNNI1
ENSG00000185252	ZNF74
ENSG00000221983	UBA52
ENSG00000168081	PNOC
ENSG00000137161	CNPY3
ENSG00000178741	COX5A
ENSG00000010256	UQCRC1
ENSG00000177984	LCN15
ENSG00000140455	USP3
ENSG00000178445	GLDC
ENSG00000105438	KDELR1
ENSG00000149932	TMEM219
ENSG00000236699	ARHGEF38
ENSG00000167984	NLRC3
ENSG00000105270	CLIP3
ENSG00000112651	MRPL2
ENSG00000134419	RPS15A
ENSG00000250844	USP17L18
ENSG00000185379	RAD51D
ENSG00000152137	HSPB8
ENSG00000162599	NFIA
ENSG00000107077	KDM4C
ENSG00000180251	SLC9A4
ENSG00000116127	ALMS1
ENSG00000076685	NT5C2
ENSG00000008311	AASS
ENSG00000148832	PAOX
ENSG00000160868	CYP3A4
ENSG00000149488	TMC2
ENSG00000169813	HNRNPF
ENSG00000141639	MAPK4
ENSG00000174775	HRAS
ENSG00000164053	ATRIP
ENSG00000112984	KIF20A
ENSG00000138646	HERC5
ENSG00000072182	ASIC4
ENSG00000160307	S100B
ENSG00000047579	DTNBP1
ENSG00000099282	TSPAN15
ENSG00000175467	SART1
ENSG00000134917	ADAMTS8
ENSG00000146411	SLC2A12
ENSG00000158470	B4GALT5
ENSG00000136750	GAD2
ENSG00000213281	NRAS
ENSG00000165215	CLDN3
ENSG00000103479	RBL2
ENSG00000135341	MAP3K7
ENSG00000130640	TUBGCP2
ENSG00000215203	GRXCR1
ENSG00000204941	PSG5
ENSG00000204345	CD300LD
ENSG00000188486	H2AX
ENSG00000106245	BUD31
ENSG00000125498	KIR2DL1
ENSG00000130429	ARPC1B
ENSG00000101577	LPIN2
ENSG00000054392	HHAT
ENSG00000250799	PRODH2
ENSG00000145692	BHMT
ENSG00000181009	OR52N5
ENSG00000232810	TNF
ENSG00000093000	NUP50
ENSG00000145242	EPHA5
ENSG00000278570	NR2E3
ENSG00000213923	CSNK1E
ENSG00000143387	CTSK
ENSG00000179409	GEMIN4
ENSG00000198356	GET3
ENSG00000094880	CDC23
ENSG00000170954	ZNF415
ENSG00000230301	OR5H6
ENSG00000215193	PEX26
ENSG00000132849	PATJ
ENSG00000166407	LMO1
ENSG00000089012	SIRPG
ENSG00000030110	BAK1
ENSG00000110628	SLC22A18
ENSG00000188158	NHS
ENSG00000188811	NHLRC3
ENSG00000026103	FAS
ENSG00000102606	ARHGEF7
ENSG00000124614	RPS10
ENSG00000010072	SPRTN
ENSG00000277775	H3C7
ENSG00000112079	STK38
ENSG00000186980	KRTAP23-1
ENSG00000250361	GYPB
ENSG00000184009	ACTG1
ENSG00000130827	PLXNA3
ENSG00000102003	SYP
ENSG00000116809	ZBTB17
ENSG00000205649	HTN3
ENSG00000134245	WNT2B
ENSG00000145431	PDGFC
ENSG00000166579	NDEL1
ENSG00000102931	ARL2BP
ENSG00000186474	KLK12
ENSG00000070540	WIPI1
ENSG00000166261	ZNF202
ENSG00000111786	SRSF9
ENSG00000007168	PAFAH1B1
ENSG00000134363	FST
ENSG00000161016	RPL8
ENSG00000164081	TEX264
ENSG00000229859	PGA3
ENSG00000163823	CCR1
ENSG00000057294	PKP2
ENSG00000198933	TBKBP1
ENSG00000147614	ATP6V0D2
ENSG00000125903	DEFB129
ENSG00000276966	H4C5
ENSG00000126768	TIMM17B
ENSG00000163217	BMP10
ENSG00000279051	OR6Q1
ENSG00000137767	SQOR
ENSG00000165471	MBL2
ENSG00000179750	APOBEC3B
ENSG00000143631	FLG
ENSG00000120688	WBP4
ENSG00000169239	CA5B
ENSG00000099810	MTAP
ENSG00000169398	PTK2
ENSG00000174175	SELP
ENSG00000104833	TUBB4A
ENSG00000163939	PBRM1
ENSG00000205669	ACOT6
ENSG00000141434	MEP1B
ENSG00000169946	ZFPM2
ENSG00000138722	MMRN1
ENSG00000182389	CACNB4
ENSG00000164654	MIOS
ENSG00000135144	DTX1
ENSG00000166482	MFAP4
ENSG00000040275	SPDL1
ENSG00000186509	OR9Q1
ENSG00000179222	MAGED1
ENSG00000007038	PRSS21
ENSG00000138617	PARP16
ENSG00000112531	QKI
ENSG00000120500	ARR3
ENSG00000115942	ORC2
ENSG00000111846	GCNT2
ENSG00000185565	LSAMP
ENSG00000114315	HES1
ENSG00000069345	DNAJA2
ENSG00000162244	RPL29
ENSG00000137203	TFAP2A
ENSG00000211452	DIO1
ENSG00000162631	NTNG1
ENSG00000123983	ACSL3
ENSG00000165996	HACD1
ENSG00000134759	ELP2
ENSG00000217930	PAM16
ENSG00000198753	PLXNB3
ENSG00000136574	GATA4
ENSG00000152253	SPC25
ENSG00000071677	PRLH
ENSG00000185633	NDUFA4L2
ENSG00000176204	LRRTM4
ENSG00000138074	SLC5A6
ENSG00000106628	POLD2
ENSG00000152382	TADA1
ENSG00000100266	PACSIN2
ENSG00000274349	ZNF658
ENSG00000181218	H2AW
ENSG00000132591	ERAL1
ENSG00000170426	SDR9C7
ENSG00000020633	RUNX3
ENSG00000130734	ATG4D
ENSG00000136542	GALNT5
ENSG00000126895	AVPR2
ENSG00000144057	ST6GAL2
ENSG00000100353	EIF3D
ENSG00000165029	ABCA1
ENSG00000137941	TTLL7
ENSG00000196188	CTSE
ENSG00000147408	CSGALNACT1
ENSG00000109519	GRPEL1
ENSG00000186470	BTN3A2
ENSG00000158125	XDH
ENSG00000204574	ABCF1
ENSG00000164037	SLC9B1
ENSG00000133961	NUMB
ENSG00000130724	CHMP2A
ENSG00000189283	FHIT
ENSG00000123454	DBH
ENSG00000118804	STBD1
ENSG00000119335	SET
ENSG00000170522	ELOVL6
ENSG00000155961	RAB39B
ENSG00000101654	RNMT
ENSG00000196998	WDR45
ENSG00000136352	NKX2-1
ENSG00000128342	LIF
ENSG00000101109	STK4
ENSG00000163161	ERCC3
ENSG00000163520	FBLN2
ENSG00000214534	ZNF705E
ENSG00000148187	MRRF
ENSG00000140465	CYP1A1
ENSG00000230522	MBD3L2
ENSG00000196937	FAM3C
ENSG00000124193	SRSF6
ENSG00000058404	CAMK2B
ENSG00000165338	HECTD2
ENSG00000137312	FLOT1
ENSG00000198093	ZNF649
ENSG00000113580	NR3C1
ENSG00000168899	VAMP5
ENSG00000113196	HAND1
ENSG00000267796	LIN37
ENSG00000123453	SARDH
ENSG00000144488	ESPNL
ENSG00000148019	CEP78
ENSG00000028528	SNX1
ENSG00000113593	PPWD1
ENSG00000171503	ETFDH
ENSG00000172487	OR8J1
ENSG00000169562	GJB1
ENSG00000135365	PHF21A
ENSG00000172292	CERS6
ENSG00000136933	RABEPK
ENSG00000164284	GRPEL2
ENSG00000143891	GALM
ENSG00000124713	GNMT
ENSG00000164758	MED30
ENSG00000141503	MINK1
ENSG00000244482	LILRA6
ENSG00000164463	CREBRF
ENSG00000196576	PLXNB2
ENSG00000163462	TRIM46
ENSG00000186399	GOLGA8R
ENSG00000136240	KDELR2
ENSG00000100346	CACNA1I
ENSG00000055130	CUL1
ENSG00000181023	OR56B1
ENSG00000173653	RCE1
ENSG00000139990	DCAF5
ENSG00000196683	TOMM7
ENSG00000147145	LPAR4
ENSG00000156466	GDF6
ENSG00000067113	PLPP1
ENSG00000116266	STXBP3
ENSG00000140090	SLC24A4
ENSG00000168243	GNG4
ENSG00000187242	KRT12
ENSG00000122068	FYTTD1
ENSG00000084453	SLCO1A2
ENSG00000184371	CSF1
ENSG00000117222	RBBP5
ENSG00000100897	DCAF11
ENSG00000223569	USP17L15
ENSG00000161921	CXCL16
ENSG00000162408	NOL9
ENSG00000187021	PNLIPRP1
ENSG00000112695	COX7A2
ENSG00000110435	PDHX
ENSG00000131981	LGALS3
ENSG00000237441	RGL2
ENSG00000119616	FCF1
ENSG00000145113	MUC4
ENSG00000110697	PITPNM1
ENSG00000187792	ZNF70
ENSG00000161960	EIF4A1
ENSG00000106367	AP1S1
ENSG00000114737	CISH
ENSG00000196646	ZNF136
ENSG00000173598	NUDT4
ENSG00000122194	PLG
ENSG00000172867	KRT2
ENSG00000148484	RSU1
ENSG00000074855	ANO8
ENSG00000125378	BMP4
ENSG00000121742	GJB6
ENSG00000124721	DNAH8
ENSG00000090612	ZNF268
ENSG00000156697	UTP14A
ENSG00000198146	ZNF770
ENSG00000178307	TMEM11
ENSG00000169252	ADRB2
ENSG00000114126	TFDP2
ENSG00000154227	CERS3
ENSG00000152147	GEMIN6
ENSG00000136492	BRIP1
ENSG00000054116	TRAPPC3
ENSG00000198963	RORB
ENSG00000179055	OR13D1
ENSG00000101856	PGRMC1
ENSG00000135372	NAT10
ENSG00000149968	MMP3
ENSG00000165271	NOL6
ENSG00000162654	GBP4
ENSG00000131738	KRT33B
ENSG00000043462	LCP2
ENSG00000077152	UBE2T
ENSG00000197385	ZNF860
ENSG00000256525	POLG2
ENSG00000115461	IGFBP5
ENSG00000116106	EPHA4
ENSG00000288611	NPBWR1
ENSG00000170248	PDCD6IP
ENSG00000213930	GALT
ENSG00000203970	DEFB110
ENSG00000152056	AP1S3
ENSG00000173908	KRT28
ENSG00000164742	ADCY1
ENSG00000110700	RPS13
ENSG00000080511	RDH8
ENSG00000203668	CHML
ENSG00000124785	NRN1
ENSG00000172336	POP7
ENSG00000132915	PDE6A
ENSG00000176533	GNG7
ENSG00000100209	HSCB
ENSG00000270647	TAF15
ENSG00000113966	ARL6
ENSG00000096433	ITPR3
ENSG00000235863	B3GALT4
ENSG00000197614	MFAP5
ENSG00000171155	C1GALT1C1
ENSG00000168418	KCNG4
ENSG00000111641	NOP2
ENSG00000170860	LSM3
ENSG00000109501	WFS1
ENSG00000136960	ENPP2
ENSG00000121410	A1BG
ENSG00000168566	SNRNP48
ENSG00000165629	ATP5F1C
ENSG00000173809	TDRD12
ENSG00000049239	H6PD
ENSG00000163029	SMC6
ENSG00000239306	RBM14
ENSG00000114850	SSR3
ENSG00000134321	RSAD2
ENSG00000115488	NEU2
ENSG00000085788	DDHD2
ENSG00000145604	SKP2
ENSG00000069535	MAOB
ENSG00000133019	CHRM3
ENSG00000135472	FAIM2
ENSG00000136634	IL10
ENSG00000099624	ATP5F1D
ENSG00000198873	GRK5
ENSG00000134470	IL15RA
ENSG00000004059	ARF5
ENSG00000092201	SUPT16H
ENSG00000279961	OR8U3
ENSG00000066027	PPP2R5A
ENSG00000108433	GOSR2
ENSG00000122026	RPL21
ENSG00000212124	TAS2R19
ENSG00000173473	SMARCC1
ENSG00000204640	NMS
ENSG00000105854	PON2
ENSG00000153162	BMP6
ENSG00000116670	MAD2L2
ENSG00000255154	HTD2
ENSG00000037280	FLT4
ENSG00000165501	LRR1
ENSG00000112851	ERBIN
ENSG00000108861	DUSP3
ENSG00000104626	ERI1
ENSG00000121774	KHDRBS1
ENSG00000204246	OR13C3
ENSG00000105612	DNASE2
ENSG00000172188	OR4C11
ENSG00000070087	PFN2
ENSG00000119655	NPC2
ENSG00000139514	SLC7A1
ENSG00000104687	GSR
ENSG00000157873	TNFRSF14
ENSG00000150782	IL18
ENSG00000068796	KIF2A
ENSG00000105197	TIMM50
ENSG00000169851	PCDH7
ENSG00000187193	MT1X
ENSG00000101323	HAO1
ENSG00000273983	H3C8
ENSG00000066135	KDM4A
ENSG00000111667	USP5
ENSG00000187010	RHD
ENSG00000251297	TUBB7P
ENSG00000124541	RRP36
ENSG00000284662	OR4F16
ENSG00000196110	ZNF699
ENSG00000275700	AATF
ENSG00000110497	AMBRA1
ENSG00000143847	PPFIA4
ENSG00000205809	KLRC2
ENSG00000126267	COX6B1
ENSG00000174233	ADCY6
ENSG00000197362	ZNF786
ENSG00000251856	MIR449C
ENSG00000168811	IL12A
ENSG00000134755	DSC2
ENSG00000103326	CAPN15
ENSG00000176200	OR4D11
ENSG00000002746	HECW1
ENSG00000164363	SLC6A18
ENSG00000168143	FAM83B
ENSG00000168481	LGI3
ENSG00000171501	OR1N2
ENSG00000204822	MRPL53
ENSG00000184916	JAG2
ENSG00000161905	ALOX15
ENSG00000105146	AURKC
ENSG00000161202	DVL3
ENSG00000163864	NMNAT3
ENSG00000088832	FKBP1A
ENSG00000278828	H3C10
ENSG00000255291	HMGB1P40
ENSG00000175691	ZNF77
ENSG00000163389	POGLUT1
ENSG00000244057	LCE3C
ENSG00000167083	GNGT2
ENSG00000065911	MTHFD2
ENSG00000100934	SEC23A
ENSG00000198874	TYW1
ENSG00000029639	TFB1M
ENSG00000174442	ZWILCH
ENSG00000151725	CENPU
ENSG00000126856	PRDM7
ENSG00000081307	UBA5
ENSG00000074696	HACD3
ENSG00000138639	ARHGAP24
ENSG00000130755	GMFG
ENSG00000075340	ADD2
ENSG00000174917	MICOS13
ENSG00000113758	DBN1
ENSG00000125772	GPCPD1
ENSG00000123562	MORF4L2
ENSG00000115840	SLC25A12
